data_time,LH-0-0D-QJ-1_temperature,LH-0-0D-QJ-1_xAxisAngle,LH-0-0D-QJ-1_yAxisAngle,LH-0-1D-QJ-1_temperature,LH-0-1D-QJ-1_xAxisAngle,LH-0-1D-QJ-1_yAxisAngle,LH-0-1L-LX-1_beamPierRelativeDisplacement,LH-0-1L-LX-1_measureDisplacement,LH-0-1L-LX-2_beamPierRelativeDisplacement,LH-0-1L-LX-2_measureDisplacement,LH-0-1L-LX-3_beamPierRelativeDisplacement,LH-0-1L-LX-3_measureDisplacement,LH-0-1L-LX-4_beamPierRelativeDisplacement,LH-0-1L-LX-4_measureDisplacement,LH-0-1L-WSD-1_humidity,LH-0-1L-WSD-1_temperature,LH-0-1L-YB-1_frequency,LH-0-1L-YB-1_strain,LH-0-1L-YB-1_temperature,LH-0-1L-YB-2_frequency,LH-0-1L-YB-2_strain,LH-0-1L-YB-2_temperature
2026-03-04 19:40:00,15.9304,0.42065,0.18007,16.2118,0.23297,0.09572,-0.6,485.419,-0.215,471.445,0.2,511.316,0.4,477.37,85.9,16.5,881.129,11.85605629,16.319572248,898.659,9.821493231,16.526089158
2026-03-04 19:50:00,16.2349,0.42231,0.17978,16.1154,0.23359,0.09673,-0.215,485.804,0.138,471.798,-0.416,510.7,-0.2,476.77,85.7,16.5,880.783,10.95277769,16.540603643,898.337,8.729540883,16.592161722
2026-03-04 20:00:00,16.2876,0.42314,0.1786,15.9726,0.23507,0.09659,-0.4,485.619,0.199,471.859,0.215,511.331,-0.2,476.77,86.5,16.5,880.853,11.136804106,16.496598637,898.44,8.988941055,16.521088413
2026-03-04 20:10:00,16.2555,0.42274,0.17875,15.8651,0.23495,0.09637,-0.2,485.819,-0.292,471.368,0.169,511.285,-0.169,476.801,88.5,16.4,880.919,11.286174394,16.441696906,898.619,9.484131346,16.42223269
2026-03-04 20:20:00,16.0353,0.4229,0.17781,15.477,0.23397,0.09605,-0.123,485.896,0.245,471.905,0.154,511.27,-0.2,476.77,89.4,16.1,881.339,12.31238462,16.134362275,899.086,10.655289924,16.097233929
2026-03-04 20:30:00,16.0477,0.42148,0.17632,15.7392,0.23422,0.09579,-0.354,485.665,0.737,472.397,-0.354,510.762,-0.107,476.863,89.2,16.1,881.173,11.8327147,16.214681215,898.96,10.356320465,16.194375212
2026-03-04 20:40:00,15.8303,0.42264,0.17904,15.8461,0.23457,0.09508,-0.292,485.727,-0.23,471.43,0.169,511.285,-0.2,476.77,88.4,16.0,881.317,12.116483308,16.071489954,899.291,11.221622092,15.98358305
2026-03-04 20:50:00,15.7864,0.42248,0.17688,15.2715,0.23279,0.09349,-0.185,485.834,-0.077,471.583,0.246,511.362,0.492,477.462,90.8,16.0,881.505,12.565726573,15.928305575,899.326,11.288402749,15.947562463
2026-03-04 21:00:00,15.6646,0.42073,0.1781,15.0687,0.23528,0.09615,-0.323,485.696,-0.154,471.506,0.154,511.27,-0.061,476.909,91.0,15.8,881.623,12.774665731,15.797860819,899.42,11.406081,15.816557284
2026-03-04 21:10:00,15.6762,0.42255,0.17782,15.0829,0.23545,0.09712,-0.354,485.665,0.184,471.844,0.231,511.347,0.508,477.478,91.4,15.7,881.583,12.74381347,15.864287476,899.447,11.555404393,15.843107133
2026-03-04 21:20:00,15.6829,0.42136,0.17912,15.1205,0.2359,0.09764,-0.369,485.65,-0.138,471.522,0.185,511.301,-0.061,476.909,92.4,15.7,881.535,12.596045684,15.882474424,899.353,11.209056593,15.847073674
2026-03-04 21:30:00,15.6862,0.4211,0.17852,15.3264,0.2358,0.09644,-0.338,485.681,0.23,471.89,0.154,511.27,-0.092,476.878,91.7,15.8,881.378,12.090820691,15.929793571,899.371,11.377721139,15.903171138
2026-03-04 21:40:00,15.6613,0.42234,0.17788,15.5701,0.23499,0.09645,-0.292,485.727,0.322,471.982,0.138,511.254,,476.924,91.0,15.7,881.313,11.930734041,15.976652597,899.308,11.142621245,15.904177799
2026-03-04 21:50:00,15.827,0.4211,0.17678,15.4803,0.23467,0.09763,-0.323,485.696,0.245,471.905,0.215,511.331,-0.077,476.893,91.2,15.8,881.317,12.009757294,16.012197724,899.068,10.437225806,16.013692258
2026-03-04 22:00:00,15.6389,0.42268,0.17885,15.5908,0.23416,0.09643,-0.108,485.911,0.338,471.998,0.123,511.239,-0.123,476.847,90.2,15.8,881.448,12.272415611,15.884437734,899.362,11.196819774,15.82147291
2026-03-04 22:10:00,15.4895,0.42096,0.17864,15.7815,0.23385,0.09637,-0.154,485.865,,472.074,-0.369,510.747,0.461,477.431,90.1,15.7,881.496,12.359951146,15.832788424,899.416,11.305252883,15.768898343
2026-03-04 22:20:00,15.6804,0.42264,0.1772,15.8758,0.23385,0.09677,-0.246,485.773,-0.046,471.614,0.185,511.301,-0.03,476.94,90.2,15.9,881.235,11.635682309,15.975690233,899.063,10.363360249,15.983101687
2026-03-04 22:30:00,15.6696,0.42161,0.179,15.918,0.23329,0.09527,,485.742,0.015,471.675,0.2,511.316,-0.03,476.94,89.8,15.9,881.143,11.392763124,16.032938775,899.005,10.162063966,15.992442282
2026-03-04 22:40:00,15.8179,0.42199,0.17788,15.3464,0.23474,0.09713,-0.093,485.926,0.399,472.059,0.262,511.378,-0.015,476.955,91.4,15.8,881.365,11.993150913,15.902691794,899.167,10.603503417,15.899240873
2026-03-04 22:50:00,15.7061,0.42291,0.17709,15.1739,0.23535,0.09614,-0.215,485.804,0.353,472.013,,511.331,0.523,477.493,91.7,15.7,881.396,11.981235692,15.831307955,899.203,10.665289816,15.858356528
2026-03-04 23:00:00,15.7127,0.42241,0.17754,15.1313,0.23568,0.09818,-0.123,485.896,0.384,472.044,0.154,511.27,0.431,477.401,91.9,15.7,881.357,11.825723275,15.8263898,899.21,10.62788632,15.822952618
2026-03-04 23:10:00,15.653,0.42159,0.17863,15.1171,0.23526,0.09612,-0.077,485.942,0.0,471.66,0.108,511.224,-0.046,476.924,92.3,15.7,881.418,12.049786448,15.823429967,899.18,10.492910439,15.810641119
2026-03-04 23:20:00,15.6688,0.42318,0.17885,15.1222,0.2352,0.09785,-0.507,485.512,0.077,471.737,0.185,511.301,-0.077,476.893,92.0,15.7,881.444,12.115696563,15.805728276,899.203,10.533408367,15.785089056
2026-03-04 23:30:00,15.6937,0.42319,0.17881,15.1655,0.23456,0.09739,-0.277,485.742,0.077,471.737,0.138,511.254,-0.107,476.863,92.3,15.7,881.291,11.621816051,15.850993233,899.05,10.083735104,15.854913595
2026-03-04 23:40:00,15.8626,0.42186,0.17875,15.2848,0.23426,0.09679,-0.077,485.942,0.046,471.706,0.138,511.254,0.415,477.385,92.1,15.8,881.217,11.548424758,15.964818877,898.875,9.653699237,15.98160954
2026-03-04 23:50:00,15.6904,0.42218,0.17931,15.2081,0.23463,0.09619,-0.308,485.711,0.552,472.212,0.077,511.193,-0.061,476.909,92.1,15.7,881.3,11.710603,15.881516785,898.978,9.866122114,15.884437734
2026-03-05 00:00:00,15.6845,0.42205,0.17898,15.2248,0.23567,0.09747,-0.154,485.865,0.046,471.706,0.123,511.239,-0.061,476.909,92.7,15.7,881.269,11.547948994,15.85591772,899.005,9.898593882,15.846070013
2026-03-05 00:10:00,15.7707,0.42118,0.1793,15.2423,0.23533,0.09742,-0.169,485.85,0.077,471.737,,511.239,-0.107,476.863,92.2,15.7,881.23,,15.899240873,898.969,,15.884485622
2026-03-05 00:20:00,15.7583,0.42157,0.17754,15.2589,0.23502,0.09691,-0.323,485.696,0.476,472.136,0.154,511.27,0.123,477.093,91.7,15.7,881.129,11.133206059,15.917988786,898.875,9.541772472,15.919428004
2026-03-05 00:30:00,15.8353,0.42287,0.17892,15.3065,0.23502,0.09694,-0.077,485.942,0.092,471.752,0.108,511.224,-0.015,476.955,91.2,15.7,881.151,11.300231356,15.964818877,898.816,9.376772006,15.951022112
2026-03-05 00:40:00,15.8527,0.4228,0.17847,15.309,0.23527,0.09752,-0.123,485.896,0.583,472.243,-0.431,510.685,0.108,477.078,91.4,15.7,881.055,10.935673934,15.962847301,898.785,9.272567902,15.957895215
2026-03-05 00:50:00,15.8634,0.42288,0.17965,15.2706,0.23559,0.09723,-0.354,485.665,0.568,472.228,0.108,511.224,0.093,477.063,90.7,15.7,881.352,11.904339472,15.880511315,898.906,9.617612078,15.896796847
2026-03-05 01:00:00,15.8601,0.42143,0.17852,15.2539,0.23556,0.09663,-0.354,485.665,0.476,472.136,0.154,511.27,0.169,477.139,90.7,15.7,881.143,11.124599276,15.883958859,898.897,9.554453567,15.880511315
2026-03-05 01:10:00,15.7906,0.42227,0.17891,15.2664,0.23465,0.09672,-0.292,485.727,0.169,471.829,0.123,511.239,0.292,477.262,91.1,15.8,881.094,11.004178938,15.919428004,898.812,9.312892663,15.923890268
2026-03-05 01:20:00,15.7964,0.42316,0.18013,15.5119,0.23572,0.09724,-0.093,485.926,0.568,472.228,0.108,511.224,0.123,477.093,90.2,15.7,881.029,10.921438609,16.009257208,898.722,9.05790144,15.970253783
2026-03-05 01:30:00,15.6804,0.42312,0.1792,15.7028,0.23484,0.09726,-0.308,485.711,0.123,471.783,0.108,511.224,0.584,477.554,89.6,15.8,881.134,11.136037575,15.909116,898.884,9.472833839,15.862326233
2026-03-05 01:40:00,15.6439,0.42292,0.17982,15.7806,0.23497,0.09724,-0.323,485.696,0.552,472.212,0.108,511.224,0.077,477.047,89.0,15.8,881.116,11.048761713,15.898234471,898.92,9.593148043,15.853957335
2026-03-05 01:50:00,15.6688,0.42524,0.17765,15.8444,0.23547,0.09768,-0.246,485.773,0.061,471.721,0.138,511.254,0.093,477.063,89.6,15.9,881.112,11.04968162,15.907102211,898.897,9.464082418,15.830305122
2026-03-05 02:00:00,15.8336,0.42235,0.17994,15.5999,0.23457,0.0956,-0.123,485.896,0.107,471.767,0.061,511.177,0.123,477.093,89.8,15.8,881.046,10.925812773,15.976171409,898.624,8.680454637,15.965299779
2026-03-05 02:10:00,15.9023,0.42284,0.17961,15.4903,0.23434,0.09664,-0.323,485.696,0.537,472.197,0.123,511.239,0.016,476.986,90.0,15.8,880.906,10.53802793,16.053219192,898.399,7.898370741,16.000871989
2026-03-05 02:20:00,15.9379,0.42124,0.1796,15.294,0.23489,0.09705,-0.108,485.911,0.107,471.767,0.123,511.239,0.093,477.063,89.9,15.7,881.081,10.981036165,15.933730119,898.615,8.576478444,15.926337758
2026-03-05 02:30:00,15.8535,0.42229,0.17897,15.2589,0.23589,0.09862,-0.154,485.865,0.092,471.752,,511.239,0.093,477.063,89.4,15.6,881.064,,15.87510184,898.722,,15.879027148
2026-03-05 02:40:00,15.7567,0.42308,0.17905,15.1739,0.23602,0.0978,-0.215,485.804,0.568,472.228,0.154,511.27,0.077,477.047,89.8,15.6,881.16,11.032693326,15.797384107,898.906,9.415680547,15.784612663
2026-03-05 02:50:00,15.6937,0.42322,0.17984,15.1322,0.23631,0.09769,-0.323,485.696,0.537,472.197,0.138,511.254,,477.493,89.6,15.6,881.147,10.959874913,15.784088644,901.956,20.928555025,15.80868537
2026-03-05 03:00:00,15.8071,0.42285,0.18031,15.3131,0.23484,0.09726,-0.369,485.65,0.552,472.212,0.108,511.224,-0.03,476.94,89.7,15.6,881.002,10.656485294,15.918468513,898.668,8.683560614,15.87510184
2026-03-05 03:10:00,15.8659,0.42368,0.1803,15.2365,0.23571,0.09804,-0.277,485.742,0.476,472.136,0.2,511.316,-0.077,476.893,89.8,15.6,881.042,10.755478168,15.889897753,898.449,7.950506724,15.925377921
2026-03-05 03:20:00,15.6804,0.42279,0.17975,15.1171,0.23648,0.09741,-0.246,485.773,,472.228,0.154,511.27,-0.061,476.909,90.3,15.6,881.116,10.862769382,15.794905398,898.785,8.923464045,15.763948627
2026-03-05 03:30:00,15.6904,0.42247,0.179,15.3372,0.23481,0.0968,-0.154,485.865,0.092,471.752,0.185,511.301,-0.092,476.878,90.6,15.7,881.072,10.751315084,15.824909826,898.745,8.801407978,15.779706503
2026-03-05 03:40:00,15.7922,0.42283,0.17884,15.4446,0.2359,0.09593,-0.185,485.834,0.046,471.706,-0.462,510.654,-0.123,476.847,90.1,15.7,880.884,10.324580084,15.980598797,898.404,7.750200034,15.908109079
2026-03-05 03:50:00,15.8394,0.42187,0.1791,15.6489,0.23449,0.09658,-0.492,485.527,-0.092,471.568,0.092,511.208,0.077,477.047,90.3,15.8,880.862,10.248087079,15.984064424,898.57,8.407255669,15.926337758
2026-03-05 04:00:00,15.6016,0.42316,0.17968,15.6854,0.23485,0.09583,-0.277,485.742,0.414,472.074,0.123,511.239,0.016,476.986,90.1,15.8,881.116,10.893755644,15.812119988,898.637,8.551910845,15.866727351
2026-03-05 04:10:00,15.6423,0.42198,0.18052,15.7417,0.23513,0.09683,-0.108,485.911,,472.09,0.138,511.254,0.523,477.493,90.2,15.8,880.967,,15.8657705,898.579,,15.893346989
2026-03-05 04:20:00,15.6912,0.42322,0.17863,15.8287,0.2344,0.09655,-0.338,485.681,0.43,472.09,0.2,511.316,0.477,477.447,89.7,15.9,880.91,10.359342204,15.945592664,898.489,8.186119689,15.97270721
2026-03-05 04:30:00,15.7086,0.42173,0.1764,15.8345,0.23474,0.09657,-0.292,485.727,0.0,471.66,0.2,511.316,,476.893,89.9,15.8,880.967,10.542574291,15.928305575,898.615,8.538316311,15.905136573
2026-03-05 04:40:00,15.716,0.42218,0.17974,15.8593,0.23492,0.09545,-0.2,485.819,0.061,471.721,-0.262,510.854,0.446,477.416,90.1,15.9,880.928,10.435852843,15.950493514,898.543,8.288017114,15.916501708
2026-03-05 04:50:00,15.7583,0.42195,0.17925,15.8882,0.23428,0.09517,-0.185,485.834,0.384,472.044,0.308,511.424,0.492,477.462,89.9,15.9,880.914,10.424056393,15.973188312,898.453,8.028579737,15.960395137
2026-03-05 05:00:00,15.8733,0.42188,0.18093,15.8891,0.23467,0.09456,-0.139,485.88,-0.108,471.552,-0.339,510.777,-0.03,476.94,89.3,15.9,880.665,9.729717466,16.107647807,898.906,9.996184513,16.107114866
2026-03-05 05:10:00,15.8701,0.42304,0.1788,15.8965,0.23561,0.09658,,485.819,,471.982,0.138,511.254,-0.077,476.893,89.8,15.9,880.805,10.205382546,16.079422377,898.332,7.703268358,16.032456169
2026-03-05 05:20:00,15.8692,0.42208,0.17909,15.9503,0.23869,0.09219,,485.681,-0.2,471.46,0.154,511.27,0.431,477.401,89.9,15.9,880.726,9.926071712,16.089294126,898.269,7.499295132,16.050755424
2026-03-05 05:30:00,15.9742,0.42309,0.17675,15.9345,0.23577,0.09586,-0.323,485.696,0.215,471.875,0.154,511.27,-0.046,476.924,89.6,16.0,880.744,10.047297812,16.119036898,898.278,7.578470924,16.075939445
2026-03-05 05:40:00,15.9585,0.42232,0.17874,15.9205,0.23489,0.09639,-0.446,485.573,0.276,471.936,0.169,511.285,-0.03,476.94,90.1,16.0,880.739,,16.132906807,898.243,,16.047277702
2026-03-05 05:50:00,15.9023,0.42208,0.17811,15.9246,0.23468,0.09588,-0.323,485.696,0.245,471.905,0.108,511.224,0.016,476.986,89.8,16.0,880.757,10.107704839,16.125437147,898.26,7.519750716,16.080922168
2026-03-05 06:00:00,15.8576,0.42217,0.1787,15.8866,0.23482,0.09627,-0.123,485.896,-0.154,471.506,0.123,511.239,0.523,477.493,89.6,16.0,880.871,10.401018986,16.050224065,898.372,7.780796751,15.991960697
2026-03-05 06:10:00,15.8634,0.4227,0.17854,15.9379,0.23442,0.09489,-0.384,485.635,-0.23,471.43,0.108,511.224,0.0,476.97,89.0,16.0,880.809,10.250742163,16.096265484,898.256,7.440584497,16.045297615
2026-03-05 06:20:00,15.9511,0.42221,0.17864,15.9659,0.23501,0.09453,-0.308,485.711,-0.123,471.537,0.108,511.224,-0.03,476.94,88.4,16.0,880.665,9.846514392,16.172534988,898.171,7.289293289,16.138826399
2026-03-05 06:30:00,15.9461,0.42098,0.17711,15.9883,0.23443,0.09628,-0.338,485.681,0.245,471.905,0.077,511.193,-0.092,476.878,88.2,16.0,880.687,9.928370482,16.172048852,898.104,7.023103986,16.130917847
2026-03-05 06:40:00,16.0436,0.42187,0.17889,16.037,0.23422,0.09431,-0.415,485.604,-0.2,471.46,0.061,511.177,-0.061,476.909,88.2,16.0,880.656,9.967288223,16.258434092,898.072,7.050911006,16.213219633
2026-03-05 06:50:00,16.0106,0.42096,0.17968,16.0436,0.23284,0.09634,-0.415,485.604,,471.476,0.092,511.208,-0.046,476.924,87.3,16.0,880.691,10.055072341,16.234082094,898.104,7.143547787,16.19783107
2026-03-05 07:00:00,16.0097,0.4224,0.17739,16.0073,0.23343,0.09573,-0.415,485.604,-0.215,471.445,0.108,511.224,-0.046,476.924,87.4,16.0,880.779,10.262701059,16.165584417,898.229,7.481556218,16.124467274
2026-03-05 07:10:00,15.9651,0.42358,0.1794,16.0436,0.23583,0.09527,-0.262,485.757,0.245,471.905,0.092,511.208,0.016,476.986,87.8,16.0,880.735,10.156158989,16.19831786,898.184,7.410495535,16.179001769
2026-03-05 07:20:00,16.0155,0.42159,0.17881,16.013,0.23267,0.09562,-0.461,485.558,-0.123,471.537,0.138,511.254,0.016,476.986,87.3,16.0,880.796,10.397205744,16.204793351,898.354,8.010500683,16.157179053
2026-03-05 07:30:00,16.0469,0.41948,0.17934,16.0395,0.23532,0.09589,-0.185,485.834,0.276,471.936,0.138,511.254,-0.123,476.847,87.4,16.0,880.919,10.933016031,16.245497815,898.408,8.334089565,16.224135471
2026-03-05 07:40:00,16.2547,0.42303,0.17788,16.1245,0.23661,0.09664,-0.354,485.665,-0.184,471.476,0.108,511.224,-0.2,476.77,87.8,16.0,881.667,13.882824119,16.321580885,899.496,12.544527275,16.290250513
2026-03-05 07:50:00,16.2884,0.42216,0.17888,16.1698,0.23609,0.09584,-0.523,485.496,0.276,471.936,0.154,511.27,0.323,477.293,87.4,16.1,881.837,14.604576841,16.36739571,898.574,9.13461722,16.322070829
2026-03-05 08:00:00,16.2613,0.4222,0.17958,16.2382,0.23493,0.09502,-0.415,485.604,-0.23,471.43,0.169,511.285,-0.153,476.817,88.2,16.1,881.064,11.716539887,16.377859189,898.175,7.609050011,16.308112342
2026-03-05 08:10:00,16.2917,0.42045,0.17763,16.2415,0.23333,0.09614,-0.031,485.988,0.245,471.905,0.185,511.301,-0.107,476.863,88.0,16.2,880.774,10.637670213,16.384346464,898.13,7.478360141,16.329519512
2026-03-05 08:20:00,16.3205,0.42203,0.17892,16.1945,0.23571,0.0948,-0.262,485.757,-0.184,471.476,0.108,511.224,-0.138,476.832,88.1,16.1,880.963,11.353714942,16.387295951,898.323,8.196992315,16.325549788
2026-03-05 08:30:00,16.3469,0.42073,0.17375,16.2332,0.2347,0.09344,-0.308,485.711,-0.292,471.368,0.169,511.285,-0.123,476.847,88.6,16.1,880.577,9.922872789,16.398803285,897.933,6.759956924,16.341973114
2026-03-05 08:40:00,16.3485,0.42,0.17914,16.2621,0.23408,0.09669,-0.369,485.65,0.015,471.675,0.138,511.254,-0.138,476.832,88.3,16.2,880.503,9.652653829,16.403280224,897.947,6.893300212,16.386804338
2026-03-05 08:50:00,16.6097,0.42136,0.17938,16.402,0.23453,0.09595,-0.431,485.588,0.292,471.952,0.108,511.224,-0.107,476.863,87.3,16.2,880.341,9.269945509,16.52911004,897.656,6.020927388,16.510101255
2026-03-05 09:00:00,16.7122,0.42125,0.17882,16.5358,0.23376,0.09577,-0.4,485.619,0.123,471.783,0.154,511.27,-0.107,476.863,87.0,16.2,880.196,8.950955227,16.654822875,897.481,5.613378772,16.649290117
2026-03-05 09:10:00,16.5687,0.42142,0.17842,16.4545,0.23378,0.09432,,485.742,,471.798,0.061,511.177,-0.2,476.77,86.0,16.2,880.415,9.608539491,16.562619224,899.979,14.893471226,16.586150237
2026-03-05 09:20:00,16.6466,0.42007,0.17724,16.4537,0.23085,0.09502,0.03,486.049,0.245,471.905,0.092,511.208,-0.215,476.755,86.0,16.2,880.507,10.028439103,16.603693141,897.951,7.25277235,16.578154401
2026-03-05 09:30:00,16.5416,0.42174,0.17888,16.4521,0.23295,0.10881,-0.246,485.773,-0.23,471.43,0.169,511.285,,476.924,85.7,16.2,880.476,9.794734453,16.538621496,897.687,6.204094708,16.547096606
2026-03-05 09:40:00,16.754,0.42075,0.17748,16.4496,0.23347,0.09592,-0.246,485.773,-0.184,471.476,0.138,511.254,-0.092,476.878,86.6,16.3,880.529,10.033665229,16.560634803,897.625,5.984509161,16.554633179
2026-03-05 09:50:00,16.7949,0.4213,0.17868,16.654,0.23296,0.09511,0.138,486.157,-0.2,471.46,0.123,511.239,-0.077,476.893,86.3,16.3,880.314,9.386530179,16.650286893,897.674,6.405963307,16.686405038
2026-03-05 10:00:00,16.8366,0.4188,0.17711,16.7687,0.23384,0.0952,-0.538,485.481,0.261,471.921,0.092,511.208,0.415,477.385,86.6,16.3,880.503,10.18214789,16.697443592,897.343,5.3177124,16.773336489
2026-03-05 10:10:00,17.5531,0.41971,0.17882,17.147,0.23275,0.09529,-0.308,485.711,-0.2,471.46,0.061,511.177,-0.061,476.909,86.2,16.4,879.675,7.936755574,17.179836222,897.108,5.504762455,17.368208149
2026-03-05 10:20:00,17.9429,0.41955,0.17914,17.2481,0.2334,0.09455,-0.215,485.804,0.23,471.89,0.123,511.239,0.492,477.462,84.5,16.5,879.859,8.900775405,17.330995505,896.61,3.71752795,17.415706779
2026-03-05 10:30:00,18.1546,0.41778,0.17684,17.2456,0.23094,0.09216,-0.123,485.896,-0.215,471.445,0.154,511.27,-0.061,476.909,84.2,16.6,879.064,6.151982294,17.464778415,896.579,3.816513838,17.53546321
2026-03-05 10:40:00,18.2982,0.41886,0.17972,17.5644,0.23327,0.09258,0.0,486.019,0.338,471.998,0.138,511.254,-0.061,476.909,83.0,16.7,878.985,6.461662754,17.801867549,895.949,2.067298254,17.87985391
2026-03-05 10:50:00,18.6009,0.41941,0.17726,17.7121,0.23273,0.09482,-0.292,485.727,0.245,471.905,0.092,511.208,-0.046,476.924,83.0,17.0,878.723,5.643761249,17.894840378,895.807,1.608641764,17.921706896
2026-03-05 11:00:00,18.6,0.41963,0.17669,17.8417,0.23189,0.09478,-0.062,485.957,0.276,471.936,0.154,511.27,0.538,477.508,81.1,17.2,878.396,4.730248604,18.070491962,899.523,15.975872768,18.140145972
2026-03-05 11:10:00,18.9435,0.41737,0.1787,18.0011,0.23072,0.09467,-0.292,485.727,0.307,471.967,0.123,511.239,-0.03,476.94,82.0,17.3,878.305,4.72075644,18.255333012,895.67,1.796400541,18.312233626
2026-03-05 11:20:00,18.6161,0.42017,0.17927,17.7932,0.22908,0.09482,-0.047,485.972,0.184,471.844,,511.27,-0.03,476.94,79.9,17.5,878.518,5.108681986,18.025853983,896.37,3.858205368,17.995261713
2026-03-05 11:30:00,18.7928,0.41954,0.17774,18.0189,0.23126,0.09438,-0.308,485.711,0.23,471.89,0.154,511.27,-0.046,476.924,80.3,17.5,878.196,4.553683596,18.390234302,895.037,-0.338885995,18.448407973
2026-03-05 11:40:00,19.1198,0.41909,0.17936,18.3643,0.23157,0.09338,-0.139,485.88,-0.123,471.537,0.123,511.239,0.538,477.508,79.8,17.7,878.104,4.447494855,18.523444202,895.139,0.271604938,18.574474257
2026-03-05 11:50:00,19.4856,0.41971,0.17885,18.5494,0.23111,0.09317,-0.169,485.85,0.245,471.905,0.138,511.254,-0.046,476.924,79.4,17.7,877.926,4.276407137,18.800267739,894.881,-0.034541643,18.943398697
2026-03-05 12:00:00,19.3555,0.41964,0.17821,18.592,0.23029,0.09248,-0.323,485.696,-0.169,471.491,0.123,511.239,0.508,477.478,78.7,18.0,877.969,4.277245946,18.710899432,894.792,-0.748678067,18.732592375
2026-03-05 12:10:00,19.5901,0.41828,0.17627,18.7703,0.23116,0.09301,-0.154,485.865,0.245,471.905,0.169,511.285,-0.061,476.909,76.7,18.4,877.778,4.15165772,19.040159676,894.343,-1.623294685,19.184731609
2026-03-05 12:20:00,19.7669,0.41903,0.17851,18.9467,0.23182,0.0927,-0.169,485.85,0.276,471.936,0.123,511.239,0.077,477.047,77.5,18.4,877.224,2.302599845,19.170305512,893.926,-2.899357173,19.346991917
2026-03-05 12:30:00,19.852,0.41879,0.17817,19.2197,0.22951,0.0925,-0.185,485.834,0.245,471.905,0.138,511.254,0.0,476.97,76.9,18.6,877.438,3.160222466,19.199680132,894.219,-2.125169367,19.164969427
2026-03-05 12:40:00,19.9101,0.41647,0.17911,19.1557,0.23058,0.09328,-0.108,485.911,-0.138,471.522,0.123,511.239,0.0,476.97,76.8,18.5,877.15,2.349164833,19.350773534,894.463,-0.783307443,19.400690781
2026-03-05 12:50:00,20.0499,0.41848,0.17751,19.492,0.2306,0.09271,-0.185,485.834,-0.215,471.445,0.169,511.285,0.461,477.431,75.6,18.9,877.342,3.059528554,19.344299395,894.285,-1.560883583,19.340576306
2026-03-05 13:00:00,20.3149,0.41752,0.17757,19.5518,0.23099,0.09284,-0.277,485.742,0.245,471.905,0.123,511.239,-0.015,476.955,75.4,18.9,877.018,2.327761089,19.614653012,895.117,1.976612523,19.567662434
2026-03-05 13:10:00,20.3442,0.4179,0.1777,19.7032,0.22955,0.09113,-0.139,485.88,0.245,471.905,0.061,511.177,0.046,477.016,76.0,19.0,876.931,2.096075519,19.667696602,893.691,-3.272104785,19.630864874
2026-03-05 13:20:00,20.592,0.41645,0.17776,19.949,0.22693,0.09156,-0.323,485.696,0.276,471.936,0.123,511.239,0.031,477.001,74.2,19.5,877.071,2.901775348,19.82282381,893.367,-4.178252697,19.804340465
2026-03-05 13:30:00,20.7066,0.41861,0.17652,19.9856,0.22996,0.09177,0.061,486.08,,471.859,0.092,511.208,-0.03,476.94,74.8,19.2,876.494,1.232572618,20.100940082,893.035,-4.936243334,20.076839014
2026-03-05 13:40:00,20.8314,0.41805,0.17903,19.9601,0.22874,0.09156,-0.523,485.496,0.245,471.905,0.123,511.239,0.062,477.032,75.1,19.2,876.582,1.743162201,20.200753996,896.18,6.994110612,20.134373604
2026-03-05 13:50:00,20.8669,0.4178,0.17772,20.2451,0.22973,0.09148,-0.231,485.788,0.276,471.936,0.154,511.27,-0.015,476.955,74.9,19.2,876.734,2.24168662,20.160158159,893.305,-3.892312752,20.092724534
2026-03-05 14:00:00,20.8314,0.41734,0.1771,20.4187,0.22944,0.09108,-0.231,485.788,0.23,471.89,0.108,511.224,0.046,477.016,70.4,20.0,877.027,3.227063022,20.095462667,893.584,-3.079112001,19.961624283
2026-03-05 14:10:00,21.0018,0.41691,0.17669,20.501,0.22899,0.08972,-0.308,485.711,0.184,471.844,-0.385,510.731,0.031,477.001,72.2,19.9,876.887,2.861364532,20.184780647,896.997,10.044763044,20.122328575
2026-03-05 14:20:00,21.2934,0.41663,0.17644,20.5232,0.22758,0.09261,-0.077,485.942,-0.184,471.476,0.123,511.239,,477.6,72.8,19.7,877.895,7.408877356,20.605293244,893.074,-3.95518552,20.540393501
2026-03-05 14:30:00,21.3571,0.4167,0.17655,20.5516,0.22853,0.09124,-0.231,485.788,-0.292,471.368,0.108,511.224,0.046,477.016,72.5,19.7,876.647,2.725774837,20.610853852,893.23,-3.347604565,20.552027947
2026-03-05 14:40:00,21.4507,0.41717,0.1778,20.4994,0.22862,0.09134,-0.415,485.604,-0.368,471.292,0.123,511.239,0.446,477.416,72.8,19.8,876.625,2.871159689,20.737584955,893.633,-1.748228256,20.598634808
2026-03-05 14:50:00,21.4405,0.41658,0.17722,20.4266,0.22913,0.09118,-0.4,485.619,-0.353,471.307,0.108,511.224,-0.123,476.847,72.8,19.8,876.49,2.502937928,20.815055268,893.314,-2.764861272,20.700283936
