data_time,QH-0-0D-QJ-1_temperature,QH-0-0D-QJ-1_xAxisAngle,QH-0-0D-QJ-1_yAxisAngle,QH-0-1D-QJ-1_temperature,QH-0-1D-QJ-1_xAxisAngle,QH-0-1D-QJ-1_yAxisAngle,QH-0-1L-LX-1_beamPierRelativeDisplacement,QH-0-1L-LX-1_measureDisplacement,QH-0-1L-LX-2_beamPierRelativeDisplacement,QH-0-1L-LX-2_measureDisplacement,QH-0-1L-LX-3_beamPierRelativeDisplacement,QH-0-1L-LX-3_measureDisplacement,QH-0-1L-LX-4_beamPierRelativeDisplacement,QH-0-1L-LX-4_measureDisplacement,QH-0-1L-WSD-1_humidity,QH-0-1L-WSD-1_temperature,QH-0-1L-YB-1_frequency,QH-0-1L-YB-1_strain,QH-0-1L-YB-1_temperature,QH-0-1L-YB-2_frequency,QH-0-1L-YB-2_strain,QH-0-1L-YB-2_temperature
2026-03-06 12:40:00,21.7249,-0.01171,0.10812,20.611,-0.18603,0.50764,0.691,489.784,-3.494,469.119,0.369,530.115,0.675,537.197,46.0,22.9,845.384,-15.694738799,20.555379459,908.162,26.007648835,22.705433932
2026-03-06 12:50:00,21.9478,-0.01249,0.10836,20.968,-0.18634,0.50875,0.66,489.753,-3.463,469.15,0.615,530.361,0.706,537.228,45.0,23.9,845.527,,20.720308299,907.825,,22.833254353
2026-03-06 13:00:00,21.8741,-0.01217,0.10973,20.9009,-0.18782,0.50857,0.706,489.799,-2.97,469.643,0.661,530.407,0.123,536.645,47.2,21.9,845.477,-14.895708891,20.804992148,907.352,23.552745127,23.033826284
2026-03-06 13:10:00,21.8803,-0.01118,0.10976,20.9703,-0.18621,0.50851,0.814,489.907,-3.54,469.073,0.615,530.361,0.184,536.706,45.7,23.0,845.658,-14.08137637,20.879259325,907.087,22.508243721,23.00717779
2026-03-06 13:20:00,21.9603,-0.00988,0.11119,21.1548,-0.18793,0.50976,0.891,489.984,-3.724,468.889,0.553,530.299,0.338,536.86,44.2,23.9,845.679,-13.785620582,20.999695525,906.831,21.270674292,22.854466752
2026-03-06 13:30:00,22.1084,-0.01133,0.11108,21.2454,-0.18678,0.51088,0.891,489.984,-3.771,468.842,0.661,530.407,0.291,536.813,45.0,23.6,845.721,-13.391039388,21.131162156,906.53,20.269753203,22.927239667
2026-03-06 13:40:00,21.9352,-0.01051,0.11222,21.317,-0.18689,0.51355,,489.968,-3.709,468.904,0.692,530.438,0.906,537.428,42.1,24.1,845.776,-12.949733631,21.261427669,906.526,19.924267332,22.743659753
2026-03-06 13:50:00,21.9768,-0.00985,0.11023,21.391,-0.18658,0.5113,0.875,489.968,-3.955,468.658,0.599,530.345,0.399,536.921,42.4,24.7,845.809,-12.579181021,21.398347618,906.512,19.700217589,22.648436054
2026-03-06 14:00:00,21.8537,-0.00955,0.11178,21.402,-0.18717,0.51217,1.06,490.153,-3.94,468.673,0.061,529.807,1.182,537.704,41.5,24.7,845.826,-12.228888641,21.557438605,906.239,18.642999762,22.631436242
2026-03-06 14:10:00,22.1288,-0.00931,0.11139,21.6684,-0.18943,0.51392,1.167,490.26,-3.909,468.704,0.676,530.422,1.074,537.596,43.6,24.2,846.877,-8.071242314,21.671524391,905.32,15.539781958,22.827373632
2026-03-06 14:20:00,21.8835,-0.00856,0.11331,21.5647,-0.18539,0.51315,1.167,490.26,-3.894,468.719,0.676,530.422,1.351,537.873,42.8,24.3,845.864,-11.65504906,21.79684991,905.901,17.255762598,22.566888407
2026-03-06 14:30:00,22.1945,-0.00815,0.11149,21.8145,-0.18873,0.51295,1.152,490.245,-4.201,468.412,0.722,530.468,0.829,537.351,42.2,24.8,845.911,-11.295344735,21.898494653,905.401,15.709632931,22.752512509
2026-03-06 14:40:00,22.1593,-0.00812,0.11379,21.8858,-0.18769,0.51381,1.167,490.26,-4.125,468.488,0.784,530.53,1.243,537.765,43.1,24.5,845.906,-10.994707895,22.07596097,905.271,15.195274607,22.738349992
2026-03-06 14:50:00,22.24,-0.00723,0.11235,21.9266,-0.18801,0.51409,1.167,490.26,-4.232,468.381,0.953,530.699,0.66,537.182,47.2,22.5,845.877,-10.927723505,22.173760452,905.194,15.071250447,22.830313775
2026-03-06 15:00:00,21.8898,-0.00879,0.11113,21.7854,-0.18739,0.51355,1.275,490.368,-4.201,468.412,0.953,530.699,0.737,537.259,47.0,23.1,845.986,-10.484470729,22.192292458,905.248,14.686400881,22.503693277
2026-03-06 15:10:00,21.834,-0.00822,0.11326,21.7548,-0.18753,0.51447,1.305,490.398,-4.125,468.488,0.999,530.745,1.259,537.781,48.5,22.9,846.117,-9.869704034,22.260148233,905.203,14.608829864,22.55461092
2026-03-06 15:20:00,22.1953,-0.00798,0.11383,22.023,-0.18732,0.51485,1.29,490.383,-4.14,468.473,0.984,530.73,1.228,537.75,46.1,23.8,845.969,-10.118281633,22.431246736,904.87,13.442019272,22.602076442
2026-03-06 15:30:00,22.3917,-0.00859,0.11462,22.2008,-0.18841,0.51575,1.351,490.444,-4.032,468.581,0.953,530.699,1.213,537.735,47.4,23.5,845.86,-10.111858672,22.662534583,904.632,12.676964332,22.674268393
2026-03-06 15:40:00,22.391,-0.00763,0.11576,22.2532,-0.19016,0.51082,1.428,490.521,-3.878,468.735,0.953,530.699,0.675,537.197,46.3,23.8,845.991,-9.300240084,22.839752522,904.753,13.166929523,22.693681701
2026-03-06 15:50:00,22.1585,-0.00819,0.11344,22.0786,-0.18948,0.51733,1.382,490.475,-4.371,468.242,1.03,530.776,1.213,537.735,47.8,23.5,845.679,-10.255383447,22.960938377,904.933,13.57880827,22.546452617
2026-03-06 16:00:00,22.3088,-0.0084,0.11442,22.1656,-0.18858,0.51652,1.981,491.074,-4.386,468.227,0.922,530.668,0.66,537.182,47.7,23.3,844.926,-11.881563239,23.630650211,904.866,13.382713606,22.57748553
2026-03-06 16:10:00,22.319,-0.00854,0.11524,22.1977,-0.18831,0.51757,1.505,490.598,-4.463,468.15,0.892,530.638,1.243,537.765,47.6,23.1,845.359,-9.539980876,24.026918668,904.987,13.79546807,22.554003989
2026-03-06 16:20:00,22.3839,-0.00841,0.11403,22.2439,-0.18957,0.51724,1.444,490.537,-4.032,468.581,0.907,530.653,1.335,537.857,47.5,23.5,844.661,-11.970862164,24.134669762,904.915,13.585941823,22.588020763
2026-03-06 16:30:00,22.5575,-0.0074,0.11569,22.3589,-0.18685,0.5162,1.321,490.414,-4.094,468.519,0.876,530.622,0.645,537.167,48.1,23.3,844.417,-12.652709791,24.265623019,904.969,13.892512644,22.645522702
2026-03-06 16:40:00,22.4723,-0.00786,0.11577,22.3253,-0.18915,0.5182,1.49,490.583,-3.955,468.658,0.999,530.745,1.105,537.627,47.9,23.3,844.35,-12.857149619,24.29201973,905.028,14.085858686,22.629676137
2026-03-06 16:50:00,22.6754,-0.00747,0.11681,22.502,-0.18762,0.51818,1.428,490.521,-4.555,468.058,0.953,530.699,1.059,537.581,47.6,23.6,844.044,-13.687668502,24.469906388,905.037,14.307965941,22.734266526
2026-03-06 17:00:00,22.5949,-0.00791,0.11631,22.4035,-0.1898,0.51785,1.444,490.537,-4.048,468.565,0.953,530.699,1.105,537.627,48.5,23.3,843.784,-14.35581815,24.641896353,905.172,14.742581579,22.693681701
2026-03-06 17:10:00,22.6301,-0.00746,0.11605,22.466,-0.18896,0.51617,1.459,490.552,-4.463,468.15,0.938,530.684,1.044,537.566,49.9,23.3,843.453,-14.93366078,25.012387958,905.23,14.994567841,22.712502205
2026-03-06 17:20:00,22.3925,-0.00575,0.11707,22.2806,-0.19031,0.51657,1.398,490.491,-4.417,468.196,0.338,530.084,,537.504,50.0,22.9,843.269,-15.408182502,25.133172069,905.541,15.990637014,22.616142081
2026-03-06 17:30:00,22.3878,-0.00737,0.11706,22.2791,-0.18945,0.5177,1.49,490.583,,468.181,0.845,530.591,0.906,537.428,49.9,22.9,843.038,-16.131975985,25.213662862,905.509,15.834398186,22.596196173
2026-03-06 17:40:00,22.7465,-0.00792,0.11665,22.3073,-0.18956,0.51586,1.49,490.583,-4.525,468.088,0.984,530.73,0.291,536.813,49.9,23.0,842.938,-16.228669486,25.368861256,905.554,16.119856944,22.66077172
2026-03-06 17:50:00,22.6223,-0.0071,0.11727,22.175,-0.18957,0.51501,1.351,490.444,-4.586,468.027,0.938,530.684,0.936,537.458,50.4,22.8,843.298,-15.178778304,25.200032915,905.707,16.590658003,22.602684845
2026-03-06 18:00:00,22.3433,-0.00735,0.11622,22.0457,-0.18949,0.51656,1.428,490.521,-4.494,468.119,0.845,530.591,1.059,537.581,51.5,22.7,843.034,-16.712324083,24.899603932,905.973,17.510732302,22.558117999
2026-03-06 18:10:00,21.9485,-0.00765,0.11744,21.8607,-0.1893,0.51605,1.398,490.491,-4.586,468.027,0.907,530.653,0.276,536.798,52.8,22.5,843.432,-15.924502567,24.50579287,906.032,17.600994088,22.485002402
2026-03-06 18:20:00,21.681,-0.00263,0.11818,21.6378,-0.18963,0.51508,1.367,490.46,-4.571,468.042,0.968,530.714,0.184,536.706,54.2,22.2,843.503,-16.434820173,24.073952015,906.271,18.282442293,22.364273095
2026-03-06 18:30:00,21.4767,-0.00695,0.11693,21.3965,-0.18854,0.51525,1.444,490.537,-4.555,468.058,0.968,530.714,0.199,536.721,55.4,21.9,843.767,-16.200888706,23.652373046,906.566,19.124922047,22.216012236
2026-03-06 18:40:00,21.2737,-0.00704,0.11708,21.2391,-0.18895,0.51531,1.367,490.46,-4.525,468.088,0.83,530.576,0.783,537.305,56.0,21.7,844.216,-15.062317613,23.346875187,906.997,20.522768833,22.09216149
2026-03-06 18:50:00,21.1272,-0.00541,0.1163,21.0555,-0.18996,0.51403,1.444,490.537,-4.463,468.15,0.353,530.099,0.092,536.614,57.3,21.5,844.145,-15.728031425,23.125365255,907.096,20.757878821,22.015950315
2026-03-06 19:00:00,20.9924,-0.00635,0.117,20.9766,-0.18908,0.51413,1.566,490.659,-4.586,468.027,0.984,530.73,0.66,537.182,58.1,21.3,844.245,-15.677795712,22.944356979,907.406,21.767099404,21.928985699
2026-03-06 19:10:00,20.8291,-0.00587,0.11725,20.8133,-0.18816,0.51344,1.398,490.491,-4.509,468.104,0.907,530.653,0.215,536.737,58.9,21.1,844.321,-15.66306489,22.793763844,907.739,22.810372631,21.812888308
2026-03-06 19:20:00,20.8156,-0.00561,0.11694,20.7982,-0.18863,0.51288,1.551,490.644,-4.402,468.211,1.015,530.761,-0.062,536.46,59.1,21.1,844.35,-15.800839641,22.656636385,907.991,23.659004462,21.757879582
2026-03-06 19:30:00,20.758,-0.0068,0.11667,20.7066,-0.18721,0.51292,1.275,490.368,-4.294,468.319,0.277,530.023,0.645,537.167,59.6,21.1,844.329,-16.037105162,22.569250333,908.185,24.332967197,21.727004333
2026-03-06 19:40:00,20.6473,-0.00588,0.11691,20.6094,-0.18736,0.51275,1.321,490.414,-4.125,468.488,0.953,530.699,0.522,537.044,60.5,20.9,844.338,-16.183321896,22.469216284,908.451,25.199514956,21.65270052
2026-03-06 19:50:00,20.4923,-0.00661,0.11693,20.4764,-0.18735,0.5133,1.275,490.368,-4.109,468.504,0.953,530.699,0.583,537.105,61.4,20.7,844.338,-16.38171646,22.358997081,908.716,26.048247434,21.570588498
2026-03-06 20:00:00,20.4091,-0.00666,0.11588,20.4218,-0.18834,0.51227,1.797,490.89,-3.801,468.812,0.938,530.684,0.015,536.537,62.2,20.6,844.375,-16.464371512,22.235778316,909.032,27.061438295,21.473294573
2026-03-06 20:10:00,20.28,-0.00623,0.11587,20.3133,-0.18757,0.51137,1.259,490.352,-4.248,468.365,0.938,530.684,-0.062,536.46,63.0,20.4,844.447,-16.413563108,22.113584963,909.43,28.282548438,21.320199414
2026-03-06 20:20:00,20.2166,-0.00783,0.11624,20.2578,-0.18755,0.51079,1.259,490.352,-4.263,468.35,0.23,529.976,0.368,536.89,63.6,20.4,844.455,-16.576818919,22.00617393,909.624,28.955110318,21.288545912
2026-03-06 20:30:00,20.1888,-0.00734,0.11665,20.2134,-0.18714,0.51218,1.213,490.306,-4.109,468.504,0.692,530.438,0.353,536.875,63.5,20.4,844.594,-16.164102331,21.945066286,909.863,29.787779548,21.251828286
2026-03-06 20:40:00,20.1349,-0.00684,0.11702,20.1428,-0.18703,0.51124,1.198,490.291,-4.171,468.442,0.707,530.453,-0.123,536.399,63.7,20.3,844.417,-16.951803702,21.877237513,910.072,30.540214639,21.233211239
2026-03-06 20:50:00,20.0491,-0.00749,0.11605,20.0443,-0.18762,0.50898,1.229,490.322,-4.155,468.458,0.753,530.499,0.491,537.013,64.2,20.2,844.342,-17.346513073,21.814642283,910.316,31.377481443,21.18860197
2026-03-06 21:00:00,20.0261,-0.0069,0.11665,19.9935,-0.18617,0.5118,1.229,490.322,-4.14,468.473,0.538,530.284,0.353,536.875,65.2,20.1,844.287,-17.653414882,21.759045631,910.99,33.915121384,21.19030132
2026-03-06 21:10:00,19.976,-0.00716,0.11698,19.922,-0.18691,0.511,1.259,490.352,-4.048,468.565,0.553,530.299,-0.2,536.322,65.6,20.0,844.762,-15.970223422,21.701796221,910.592,32.346457545,21.150311092
2026-03-06 21:20:00,19.9156,-0.00737,0.11629,19.8886,-0.18653,0.5087,1.183,490.276,-3.509,469.104,0.476,530.222,0.261,536.783,65.7,19.9,844.27,-17.927317009,21.642393674,910.85,33.190035585,21.079959684
2026-03-06 21:30:00,19.8584,-0.00687,0.11583,19.8274,-0.18674,0.51029,1.259,490.352,-3.94,468.673,0.046,529.792,0.215,536.737,66.7,19.8,844.224,-18.234746767,21.567701186,911.031,33.741362392,21.008112574
2026-03-06 21:40:00,19.7757,-0.00701,0.1163,19.7438,-0.18672,0.50916,1.229,490.322,-3.878,468.735,0.046,529.792,0.199,536.721,67.7,19.7,844.186,-18.473944557,21.514201987,911.181,34.27211534,20.989599815
2026-03-06 21:50:00,19.6682,-0.00722,0.11563,19.6554,-0.18665,0.50806,1.06,490.153,-3.878,468.735,0.661,530.407,-0.23,536.292,68.8,19.6,844.434,-17.675260965,21.43980092,911.376,34.904514552,20.933544549
2026-03-06 22:00:00,19.5694,-0.00675,0.11653,19.5701,-0.18722,0.50777,1.183,490.276,-3.909,468.704,0.584,530.33,0.138,536.66,69.4,19.4,844.195,-18.708812286,21.364917385,911.721,35.965495776,20.802214894
2026-03-06 22:10:00,19.4992,-0.00642,0.11536,19.5279,-0.18698,0.50875,1.029,490.122,-3.894,468.719,0.599,530.345,0.261,536.783,70.6,19.3,844.22,,21.298732792,911.929,,20.720308299
2026-03-06 22:20:00,19.4402,-0.00688,0.11572,19.4585,-0.18774,0.50668,1.044,490.137,-3.955,468.658,0.584,530.33,0.261,536.783,69.7,19.3,844.228,-18.826895663,21.230372897,912.229,37.558344655,20.62583255
2026-03-06 22:30:00,19.3731,-0.00855,0.11413,19.421,-0.18675,0.50782,0.86,489.953,-3.494,469.119,0.569,530.315,0.169,536.691,70.6,19.2,844.258,-18.858191729,21.150311092,912.37,38.042588509,20.600283935
2026-03-06 22:40:00,19.3044,-0.0082,0.11468,19.3891,-0.18666,0.5072,0.998,490.091,-3.894,468.719,0.615,530.361,0.153,536.675,69.3,19.1,844.266,-18.972986732,21.06982273,912.616,38.823059943,20.519943343
2026-03-06 22:50:00,19.2725,-0.00752,0.11371,19.3523,-0.18622,0.50845,0.906,489.999,-3.971,468.642,0.015,529.761,-0.384,536.138,69.4,19.1,844.275,-19.080515358,20.991282074,913.984,43.799207592,20.426485178
2026-03-06 23:00:00,19.2573,-0.0084,0.11388,19.3172,-0.18678,0.50708,0.461,489.554,-3.817,468.796,0.599,530.345,0.061,536.583,70.0,19.0,844.279,-19.19052982,20.921806248,912.98,39.962032274,20.392247848
2026-03-06 23:10:00,19.187,-0.00769,0.11526,19.2581,-0.18639,0.50665,0.507,489.6,-3.894,468.719,0.599,530.345,-0.261,536.261,69.8,18.9,844.241,-19.405887089,20.881551783,913.175,40.560367087,20.317267917
2026-03-06 23:20:00,19.1397,-0.00702,0.11413,19.2149,-0.18687,0.5075,0.968,490.061,-3.786,468.827,1.122,530.868,-0.338,536.184,70.5,18.8,844.233,-19.52753149,20.830684921,913.335,41.101628358,20.283701414
2026-03-06 23:30:00,19.0917,-0.00815,0.11398,19.1629,-0.1858,0.5072,0.921,490.014,-3.632,468.981,0.523,530.269,-0.276,536.246,70.3,18.8,844.245,-19.638025827,20.744229137,913.43,41.348051472,20.222131989
2026-03-06 23:40:00,18.9861,-0.0078,0.11453,19.0565,-0.1865,0.5073,0.983,490.076,-3.663,468.95,0.63,530.376,-0.384,536.138,70.7,18.7,844.254,-19.725361,20.676907066,913.639,41.932683376,20.11029095
2026-03-06 23:50:00,18.9027,-0.00735,0.11383,18.9812,-0.18594,0.50645,0.952,490.045,-3.647,468.966,0.584,530.33,-0.369,536.153,70.1,18.7,844.224,-19.956081904,20.611403887,913.843,42.496137552,19.997130356
2026-03-07 00:00:00,18.8834,-0.00711,0.11388,18.9932,-0.18666,0.5066,0.983,490.076,-3.601,469.012,0.538,530.284,-0.353,536.169,69.8,18.7,844.325,-19.677114759,20.555379459,913.97,42.923541962,19.969252654
2026-03-07 00:10:00,18.8979,-0.00723,0.11475,19.0141,-0.18529,0.50763,0.906,489.999,-3.694,468.919,0.615,530.361,0.0,536.522,68.1,18.6,844.182,-20.332483806,20.490036862,914.106,43.342788009,19.918039997
2026-03-07 00:20:00,18.8554,-0.00677,0.11378,18.9484,-0.18634,0.508,0.937,490.03,-3.663,468.95,0.523,530.269,-0.046,536.476,68.8,18.5,844.153,-20.536092118,20.437507065,914.138,43.465035583,19.919101874
2026-03-07 00:30:00,18.7278,-0.00762,0.11412,18.7896,-0.18521,0.50668,0.921,490.014,-3.663,468.95,0.645,530.391,-0.031,536.491,69.8,18.3,844.132,-20.701533183,20.389467933,914.224,43.558440011,19.791324597
2026-03-07 00:40:00,18.5864,-0.00731,0.11328,18.6892,-0.18477,0.50561,0.845,489.938,-3.617,468.996,0.584,530.33,-0.415,536.107,71.6,18.1,844.098,-20.933548502,20.331602316,914.415,44.152637927,19.72240307
2026-03-07 00:50:00,18.5076,-0.00719,0.11487,18.6009,-0.18549,0.50632,0.906,489.999,-3.57,469.043,0.599,530.345,-0.445,536.077,70.8,18.0,844.128,-20.935612691,20.267780443,914.542,44.507332815,19.654131189
2026-03-07 01:00:00,18.4979,-0.00599,0.11468,18.5944,-0.18809,0.50681,0.753,489.846,-2.986,469.627,0.599,530.345,-0.507,536.015,70.6,18.0,844.182,-20.855239764,20.199616886,914.569,44.541778858,19.616860288
2026-03-07 01:10:00,18.4118,-0.00726,0.11366,18.514,-0.18615,0.50637,0.691,489.784,-3.417,469.196,0.584,530.33,-0.461,536.061,70.5,17.9,844.149,-21.091835238,20.137117567,914.651,44.66940156,19.516449844
2026-03-07 01:20:00,18.3917,-0.00479,0.11341,18.4134,-0.18521,0.50429,0.783,489.876,-3.478,469.135,0.584,530.33,-0.445,536.077,70.9,17.8,844.186,-21.061090858,20.076898486,914.633,44.490167234,19.45448028
2026-03-07 01:30:00,18.3699,-0.00678,0.11378,18.4408,-0.18485,0.50462,0.691,489.784,-3.494,469.119,0.154,529.9,-0.046,536.476,71.8,17.7,844.115,-21.398989747,20.037507955,914.628,44.490760998,19.465255999
2026-03-07 01:40:00,18.3184,-0.00675,0.11326,18.3763,-0.18549,0.50433,1.136,490.229,-3.463,469.15,0.446,530.192,-0.491,536.031,72.2,17.6,844.065,-21.636124951,20.010224678,914.642,44.428224799,19.401265285
2026-03-07 01:50:00,18.3667,-0.00701,0.11425,18.2925,-0.18619,0.50432,0.553,489.646,-3.401,469.212,0.461,530.207,-0.077,536.445,72.3,17.6,844.086,-21.662296596,19.951812304,914.642,44.341156218,19.352893852
2026-03-07 02:00:00,18.2925,-0.00711,0.11288,18.3111,-0.186,0.50366,0.706,489.799,-3.494,469.119,0.415,530.161,-0.062,536.46,73.9,17.5,844.09,-21.698274368,19.923467973,914.601,44.198634056,19.359370845
2026-03-07 02:10:00,18.278,-0.00709,0.11274,18.3312,-0.18543,0.50329,0.614,489.707,-3.309,469.304,0.492,530.238,-0.016,536.506,74.2,17.4,844.061,-21.862199048,19.892984638,914.556,44.059349285,19.376003069
2026-03-07 02:20:00,18.3038,-0.00828,0.11341,18.3199,-0.18584,0.50321,0.645,489.738,-3.17,469.443,0.492,530.238,-0.092,536.43,74.5,17.2,844.04,-21.997966031,19.861431108,914.492,43.831175822,19.382946917
2026-03-07 02:30:00,18.3828,-0.00703,0.11354,18.228,-0.1853,0.50349,0.66,489.753,-3.186,469.427,0.492,530.238,-0.491,536.031,74.9,17.0,844.157,-21.810234651,19.721293422,914.419,43.712597496,19.469579484
2026-03-07 02:40:00,18.2199,-0.00731,0.11396,18.1845,-0.18555,0.50407,0.614,489.707,-3.186,469.427,0.461,530.207,-0.062,536.46,74.4,17.1,844.136,-21.964286999,19.679581355,914.465,43.639872724,19.33307501
2026-03-07 02:50:00,18.2958,-0.00722,0.11364,18.1619,-0.18572,0.5038,0.676,489.769,-3.063,469.55,0.4,530.146,-0.062,536.46,73.8,17.0,844.186,-21.975734035,19.568763388,914.415,43.591967495,19.410919497
2026-03-07 03:00:00,18.3078,-0.00641,0.11306,18.1279,-0.1856,0.50242,0.706,489.799,-2.755,469.858,0.446,530.192,-0.507,536.015,73.2,17.0,844.195,-22.026378232,19.521825193,914.356,43.40684643,19.431335494
2026-03-07 03:10:00,18.2941,-0.00785,0.11292,18.1401,-0.18526,0.50384,0.66,489.753,-2.616,469.997,0.384,530.13,-0.445,536.077,73.4,17.0,844.145,-22.183381953,19.539059406,914.365,43.290831976,19.348080489
2026-03-07 03:20:00,18.3208,-0.00753,0.11412,18.1005,-0.18627,0.50302,0.645,489.738,-3.078,469.535,0.43,530.176,-0.507,536.015,73.6,16.9,844.161,-22.274419319,19.455056371,914.401,43.426210196,19.348080489
2026-03-07 03:30:00,18.2877,-0.00626,0.11374,18.0593,-0.18505,0.50329,0.584,489.677,-2.801,469.812,0.523,530.269,-0.154,536.368,74.0,16.8,844.178,-22.298626953,19.406091794,914.333,43.190818422,19.359370845
2026-03-07 03:40:00,18.2248,-0.00592,0.1129,18.132,-0.1851,0.50296,0.599,489.692,-2.816,469.797,0.446,530.192,-0.614,535.908,74.4,16.8,844.195,-22.272432926,19.38512814,914.347,43.167187495,19.316994172
2026-03-07 03:50:00,18.0197,-0.00577,0.11224,17.9607,-0.18478,0.50195,0.599,489.692,-2.878,469.735,0.446,530.192,-0.584,535.938,74.6,16.7,844.186,-22.305347527,19.385644781,914.442,43.201785451,19.137744103
2026-03-07 04:00:00,18.0399,-0.00663,0.11295,17.934,-0.18533,0.50185,0.599,489.692,,469.797,0.492,530.238,-0.246,536.276,74.2,16.7,844.174,,19.32071276,914.515,,19.12975389
2026-03-07 04:10:00,17.7405,-0.007,0.11196,17.8158,-0.1845,0.50047,0.538,489.631,-2.924,469.689,0.415,530.161,-0.215,536.307,74.6,16.6,844.199,-22.441757601,19.282702196,914.683,43.719983755,18.922142066
2026-03-07 04:20:00,17.8773,-0.00621,0.11317,17.7486,-0.18509,0.50082,0.399,489.492,-2.832,469.781,0.43,530.176,-0.645,535.877,74.8,16.4,844.228,-22.500355951,19.189561626,914.687,43.733108735,18.921077042
2026-03-07 04:30:00,17.7478,-0.00667,0.11281,17.764,-0.18516,0.50049,0.43,489.523,-2.863,469.75,0.4,530.146,-0.584,535.938,76.0,16.4,844.22,-22.553551142,19.176722102,914.683,43.644591898,18.880257702
2026-03-07 04:40:00,17.7324,-0.0061,0.11293,17.7405,-0.18495,0.50118,0.246,489.339,-2.509,470.104,-0.246,529.5,-0.353,536.169,75.8,16.5,844.199,-22.674818644,19.153223839,914.651,43.406955623,18.81509099
2026-03-07 04:50:00,17.8992,-0.00655,0.1129,17.7769,-0.18515,0.50125,0.215,489.308,-2.124,470.489,0.261,530.007,-0.276,536.246,76.6,16.5,844.266,-22.532354096,19.092396416,914.556,43.210832063,18.904604613
2026-03-07 05:00:00,17.8231,-0.00554,0.11192,17.7388,-0.18444,0.50073,0.246,489.339,-2.693,469.92,,530.038,-0.292,536.23,75.5,16.6,844.224,-22.68449305,19.095619918,914.651,43.323066687,18.768486026
2026-03-07 05:10:00,17.8595,-0.00586,0.11275,17.7169,-0.18574,0.50033,0.323,489.416,-2.663,469.95,0.323,530.069,-0.276,536.246,74.3,16.7,844.338,-22.277879691,19.083350842,914.692,43.339473371,18.691944878
2026-03-07 05:20:00,17.9639,-0.00708,0.11229,17.8207,-0.18573,0.50148,0.261,489.354,-2.616,469.997,0.815,530.561,-0.66,535.862,73.6,16.9,844.17,-22.928868129,19.072671168,914.619,43.132426888,18.729428468
2026-03-07 05:30:00,18.0634,-0.00574,0.1141,17.8782,-0.18438,0.5026,0.369,489.462,-2.062,470.551,0.261,530.007,-0.752,535.77,71.8,17.0,844.174,-22.98188777,19.034859131,914.492,42.766113414,18.79124558
2026-03-07 05:40:00,17.9332,-0.00576,0.11327,17.7899,-0.18447,0.50127,0.292,489.385,-2.601,470.012,0.369,530.115,-0.276,536.246,72.1,16.9,844.132,-23.140843872,19.034295328,914.637,43.053862028,18.648176263
2026-03-07 05:50:00,17.9316,-0.00599,0.11236,17.7761,-0.18629,0.50164,0.23,489.323,-2.509,470.104,0.292,530.038,-0.276,536.246,72.6,16.9,844.14,-23.115529201,19.031645674,914.583,42.855570437,18.650829451
2026-03-07 06:00:00,17.8174,-0.00619,0.11136,17.734,-0.1837,0.50019,0.369,489.462,-2.632,469.981,,529.577,-0.215,536.307,72.9,17.0,844.174,-23.026918597,19.009842005,914.61,42.806386414,18.567097402
2026-03-07 06:10:00,17.7121,-0.00629,0.11274,17.6837,-0.18463,0.50093,0.323,489.416,-2.555,470.058,0.23,529.976,-0.66,535.862,73.2,17.0,844.124,-23.280055025,18.973669159,914.751,43.17204895,18.475670277
2026-03-07 06:20:00,17.7324,-0.00766,0.11251,17.6342,-0.18536,0.49902,0.384,489.477,-2.478,470.135,-0.2,529.546,-0.691,535.831,72.9,17.0,844.149,,18.939134292,914.692,,18.455739847
2026-03-07 06:30:00,17.7397,-0.00658,0.11184,17.5855,-0.18397,0.49933,0.384,489.477,-2.447,470.166,-0.2,529.546,-0.722,535.8,73.1,17.0,843.993,-23.889335192,18.908861455,923.41,75.617223065,18.410643497
2026-03-07 06:40:00,17.9332,-0.00568,0.11336,17.8004,-0.18412,0.50088,0.353,489.446,-2.232,470.381,0.338,530.084,-0.369,536.153,73.2,17.2,844.107,-23.446316569,18.916817526,914.447,42.173515866,18.556037372
2026-03-07 06:50:00,17.8523,-0.00655,0.11203,17.8061,-0.18378,0.50024,0.369,489.462,-2.262,470.351,0.323,530.069,-0.844,535.678,72.5,17.2,844.073,-23.585570483,18.910486022,914.519,42.36574125,18.512409008
2026-03-07 07:00:00,17.8361,-0.00544,0.11282,17.764,-0.18556,0.50026,0.307,489.4,-2.216,470.397,0.292,530.038,-0.676,535.846,72.0,17.2,844.061,-23.643097607,18.90359655,914.506,42.238401167,18.468823728
2026-03-07 07:10:00,17.7437,-0.00591,0.11294,17.751,-0.18432,0.49981,0.276,489.369,-2.216,470.397,0.246,529.992,-0.875,535.647,72.9,17.2,844.048,-23.735907033,18.879194968,914.587,42.444862976,18.414301959
2026-03-07 07:20:00,18.0334,-0.00639,0.11327,17.9138,-0.18549,0.5013,0.353,489.446,-2.185,470.428,0.323,530.069,-0.43,536.092,72.3,17.4,844.069,-23.632161023,18.892959069,914.251,41.471526221,18.575520456
2026-03-07 07:30:00,18.3457,-0.00773,0.11254,18.052,-0.18461,0.50057,0.292,489.385,-2.185,470.428,0.2,529.946,-0.384,536.138,70.6,17.5,844.019,-23.854524748,18.873882169,914.31,42.038832151,18.767429384
